"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"698","pages_per_session",2288.39677853077,843983.615889935,0.107441504995228,8115.22707586476,0.09839785974382,843983.615889935,0.107441504995228,8115.22707586476,0.09839785974382,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63899935019,0.796857478748309,0.345828306360298,0.233942524976667,0.089507015037016,0.171338631535053,0.193049861502136,0.171338631535053,0.46919725626599,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_50_2",1,50,2,198,2,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"699","conversion_rate",63897.6721541664,208453.375868537,0.0265367052191358,2004.35938335132,0.0243030381818609,208453.375868537,0.0265367052191358,2004.35938335132,0.0243030381818609,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63899935019,0.796857478748309,0.345828306360298,0.233942524976667,0.089507015037016,0.171338631535053,0.193049861502136,0.171338631535053,0.46919725626599,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_50_2",1,50,2,198,2,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"700","tv_spend",2343.96475466636,27129.2409269417,0.00345362921707342,260.858085835978,0.0031629278026573,27129.2409269417,0.00345362921707342,260.858085835978,0.0031629278026573,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.14347656020581,0.14347656020581,0.63899935019,0.796857478748309,0.345828306360298,0.233942524976667,0.089507015037016,0.171338631535053,0.193049861502136,0.171338631535053,0.46919725626599,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_50_2",1,50,2,198,2,260.858085835978,21386.3837308327,6764.33036544811,0.0178400447131125,0.0178400447131125,56.0536711696131,56.0536711696131,6,FALSE,0.0156101443737663,0.00188264459092052,0,0.0372970072701551,0.0631603294854604
"701","digital_spend",1735.0185400547,68433.0399310609,0.00871171982863536,658.009999337124,0.00797843055031285,68433.0399310609,0.00871171982863536,658.009999337124,0.00797843055031285,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.361917135837913,0.361917135837913,0.63899935019,0.796857478748309,0.345828306360298,0.233942524976667,0.089507015037016,0.171338631535053,0.193049861502136,0.171338631535053,0.46919725626599,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_50_2",1,50,2,198,2,658.009999337124,14571.1100950629,5569.20663352448,0.0730967624956808,0.0730967624956808,13.6804964523441,13.6804964523441,6,FALSE,0.0375377491942429,0.00568543774025568,0,0.103142576334221,0.259655477746122
"702","social_spend",482.782575822539,21351.7252360583,0.00271813510406565,205.305050346714,0.00248934224019372,21351.7252360583,0.00271813510406565,205.305050346714,0.00248934224019372,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.112921408290747,0.112921408290747,0.63899935019,0.796857478748309,0.345828306360298,0.233942524976667,0.089507015037016,0.171338631535053,0.193049861502136,0.171338631535053,0.46919725626599,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_50_2",1,50,2,198,2,205.305050346714,4485.16472966715,509.36069120561,0.0516386241275006,0.0516386241275006,19.3653494239294,19.3653494239294,6,FALSE,0.036753673508285,0.00375731759496066,0,0.0799351792160871,0.0386550701424749
"703","search_spend",22.6030730686865,547.845049268314,6.97422266136132e-05,5.26774085834918,6.38718327042498e-05,547.845049268314,6.97422266136132e-05,5.26774085834918,6.38718327042498e-05,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.00289735062645046,0.00289735062645046,0.63899935019,0.796857478748309,0.345828306360298,0.233942524976667,0.089507015037016,0.171338631535053,0.193049861502136,0.171338631535053,0.46919725626599,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_50_2",1,50,2,198,2,5.26774085834918,3717.91926628159,749.020035512356,0.00177430773121401,0.00177430773121401,563.600091690849,563.60009169085,6,FALSE,0.0276568631080219,0.00508203760422284,0,0.0863548130962064,0.255575229559672
"704","radio_spend",3432.2182313338,71622.9783788328,0.00911780802894879,688.682484411854,0.00835033719644402,71622.9783788328,0.00911780802894879,688.682484411854,0.00835033719644402,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.378787545039081,0.378787545039081,0.63899935019,0.796857478748309,0.345828306360298,0.233942524976667,0.089507015037016,0.171338631535053,0.193049861502136,0.171338631535053,0.46919725626599,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_50_2",1,50,2,198,2,688.682484411854,3346.95844921828,1756.69671844905,0.43306235136447,0.43306235136447,2.30913630993148,2.30913630993148,6,FALSE,0.226378723730707,0.0256281210116516,0,0.521528038146974,0.327492862256375
"705","nps_score",16591.6548040344,649979.87240084,0.0827442789084424,6249.80646539269,0.0757794667060747,649979.87240084,0.0827442789084424,6249.80646539269,0.0757794667060747,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.63899935019,0.796857478748309,0.345828306360298,0.233942524976667,0.089507015037016,0.171338631535053,0.193049861502136,0.171338631535053,0.46919725626599,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,"1_50_2",1,50,2,198,2,6249.80646539269,49.4704460535987,8.103138361291,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.118453374342796
"706","(Intercept)",3335.36905200663,346878.38140869,0.044185809911842,3335.36905200663,0.0432996603459095,346878.38140869,0.044185809911842,3335.36905200663,0.0432996603459095,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"707","trend",1,7348068.39648115,0.936006308803644,70654.5038123188,0.91723463559201,7348068.39648115,0.936006308803644,70654.5038123188,0.91723463559201,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"708","season",0.0734369887611047,82.4232033532236,1.04991725944424e-05,0.792530801473303,1.02886109400158e-05,82.4232033532236,1.04991725944424e-05,0.792530801473303,1.02886109400158e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"709","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"710","holiday",0.0475674843101021,-92.6041125450541,-1.17960297708772e-05,-3.85850468937725,-5.00909913979744e-05,-92.6041125450541,-1.17960297708772e-05,-3.85850468937725,-5.00909913979744e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"711","bounce_rate",-3412.12426645702,-160972.080456509,-0.0205048285779014,0,0,-160972.080456509,-0.0205048285779014,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"712","session_duration",4.02548317257885,76395.5391395379,0.00973136105174339,734.572491726326,0.00953619791251067,76395.5391395379,0.00973136105174339,734.572491726326,0.00953619791251067,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"713","pages_per_session",236.562612538257,87246.6571302344,0.0111135902783696,838.910164713792,0.0108907064335158,87246.6571302344,0.0111135902783696,838.910164713792,0.0108907064335158,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"714","conversion_rate",10814.5998714231,35280.4691605435,0.00449407108508069,339.235280389842,0.00440394216927582,35280.4691605435,0.00449407108508069,339.235280389842,0.00440394216927582,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"715","tv_spend",491.073005003559,20510.8314273554,0.00261269582411704,197.21953295534,0.00256029802321503,20510.8314273554,0.00261269582411704,197.21953295534,0.00256029802321503,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.466812737778114,0.466812737778114,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,197.21953295534,33735.7723190378,19113.7189536532,0.013487813785595,0.013487813785595,74.1409998607781,74.1409998607781,2,FALSE,0.0342581223254037,0.0102247786624985,0,0.133910890131895,0.591279634599461
"716","digital_spend",64.5291131228816,2263.33076909569,0.000288305955317111,21.7627958566893,0.000282523958842004,2263.33076909569,0.000288305955317111,21.7627958566893,0.000282523958842004,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.0515118871002896,0.0515118871002896,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,21.7627958566893,13114.1838882989,4112.28042676048,0.00241757712129141,0.00241757712129141,413.637269807478,413.637269807478,2,FALSE,0.0128442364546555,0.0047718032974567,0,0.0593336190117799,0.0985436900989346
"717","social_spend",448.894114430292,7262.99190809764,0.000925169157383556,69.836460654785,0.000906614824015778,7262.99190809764,0.000925169157383556,69.836460654785,0.000906614824015778,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.165300814308165,0.165300814308165,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,69.836460654785,5815.03744060817,1839.23340214663,0.0175653679052574,0.0175653679052574,56.9302052421399,56.9302052421399,2,FALSE,0.0178405826761356,0.00171628643795517,0.00114527958497779,0.0346274657511502,0.121051635855791
"718","search_spend",467.980389350688,7828.13609916584,0.000997157944052565,75.2705394150561,0.000977159870439083,7828.13609916584,0.000997157944052565,75.2705394150561,0.000977159870439083,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.178163116258543,0.178163116258543,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,75.2705394150561,3476.89683976557,507.997608996338,0.025353012535745,0.025353012535745,39.4430444346646,39.4430444346646,2,FALSE,0.0226735307031027,0.00254990910192378,0,0.0476338312188898,0.0622563470637403
"719","radio_spend",371.7137734856,6072.73840488914,0.000773553150568444,58.3917154316263,0.00075803948701968,6072.73840488914,0.000773553150568444,58.3917154316263,0.00075803948701968,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.138211444554889,0.138211444554889,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,58.3917154316263,2635.4317162311,1045.16998546187,0.0367183051077897,0.0367183051077897,27.2343725306605,27.2343725306605,2,FALSE,0.0729145879051973,0.0144344845629554,0,0.214012105002725,0.175090888218084
"720","nps_score",1481.48359863269,73622.2996391769,0.00937810227295951,707.906727299778,0.00919002376370429,73622.2996391769,0.00937810227295951,707.906727299778,0.00919002376370429,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.67615224911,-0.0275579984991747,-0.238409462020722,-0.229621434595245,0.205371238050002,0.227300147780513,0.254937746344247,0.227300147780513,0.26325136555429,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_50_4",1,50,4,200,3,707.906727299778,56.2993118438421,14.9320041515344,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.288256272419011
"721","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"722","trend",0.785859424600775,5774548.80198582,0.735053793033836,55524.5077114021,0.666685822910391,5774548.80198582,0.735053793033836,55524.5077114021,0.666685822910391,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"723","season",0.657147831652512,737.560598210594,9.38855543346628e-05,7.09192882894802,8.51531801402754e-05,737.560598210594,9.38855543346628e-05,7.09192882894802,8.51531801402754e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"724","weekday",0.947987712753982,472887.861907094,0.0601948357341675,4546.99867218359,0.0545960635489734,472887.861907094,0.0601948357341675,4546.99867218359,0.0545960635489734,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"725","holiday",0.540128270754217,-1051.5186981008,-0.000133849904813203,-43.8132790875335,-0.000526068455657403,-1051.5186981008,-0.000133849904813203,-43.8132790875335,-0.000526068455657403,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"726","bounce_rate",-17151.0255777731,-809125.358169814,-0.102995174853844,0,0,-809125.358169814,-0.102995174853844,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"727","session_duration",32.3230338882469,613425.890670471,0.0780842007132103,5898.32587183145,0.070821523679139,613425.890670471,0.0780842007132103,5898.32587183145,0.070821523679139,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"728","pages_per_session",2214.09806758233,816581.508305039,0.10394428302251,7851.74527216383,0.094276338031906,816581.508305039,0.10394428302251,7851.74527216383,0.094276338031906,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"729","conversion_rate",56334.0004063045,183778.409525487,0.023393518979869,1767.10009159122,0.0212176681484669,183778.409525487,0.023393518979869,1767.10009159122,0.0212176681484669,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"730","tv_spend",2397.99802500655,43041.0729420516,0.00547878371231726,413.85647059665,0.00496919744161655,43041.0729420516,0.00547878371231726,413.85647059665,0.00496919744161655,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.260358030480472,0.260358030480472,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,413.85647059665,23330.9969802793,8708.94361489468,0.0283035809167808,0.0283035809167808,35.3312184398235,35.3312184398234,6,FALSE,0.0156101443737663,0.00188264459092052,0,0.0372970072701551,0.157921461936966
"731","digital_spend",1485.77282994862,67965.193954149,0.00865142460881054,653.511480328356,0.00784674834594938,67965.193954149,0.00865142460881054,653.511480328356,0.00784674834594938,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.411125532649932,0.411125532649932,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,653.511480328356,13481.1482725793,4479.2448110408,0.0725970327409697,0.0725970327409697,13.7746676722733,13.7746676722733,6,FALSE,0.0375377491942429,0.00568543774025568,0,0.103142576334221,0.345937749954156
"732","social_spend",0,0,0,0,0,0,0,0,0,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0,0,0.64081024088,0.790045283170128,0.308050293578547,0.236388159166455,0.090592736741891,0.176653976197125,0.193059591674488,0.176653976197125,0.467789625273291,0,10011.067540275,0.04392909693,227396.58932533,1e-04,"1_51_1",1,51,1,201,4,0,5186.19806638626,1210.39402792472,0,0,Inf,Inf,6,FALSE,0.036753673508285,0.00375731759496066,0,0.0799351792160871,NA
